match_id,year,team,player_a,player_b,remaining_nodes,player_a_efficiency_damage,player_b_efficiency_damage,joint_efficiency_damage,additive_expected_efficiency_damage,interaction_effect_efficiency,player_a_progressive_capacity_damage,player_b_progressive_capacity_damage,joint_progressive_capacity_damage,additive_expected_progressive_damage,interaction_effect_progressive
3857254,2022,Denmark,Jesper Lindstrøm,Mikkel Damsgaard,13,-0.0378169316716802,0.0008594757198109,-0.03781693167168027,-0.036957455951869306,-0.0008594757198109662,0.0248447204968944,0.124223602484472,0.14906832298136646,0.1490683229813664,5.551115123125783e-17
3857254,2022,Denmark,Jesper Lindstrøm,Pierre-Emile Højbjerg,13,-0.0378169316716802,0.0201976794155564,-0.022776106574989307,-0.0176192522561238,-0.005156854318865506,0.0248447204968944,0.2111801242236025,0.22981366459627328,0.2360248447204969,-0.006211180124223614
3857254,2022,Denmark,Jesper Lindstrøm,Rasmus Nissen Kristensen,13,-0.0378169316716802,-0.0055865921787709,-0.052857756768371365,-0.043403523850451105,-0.00945423291792026,0.0248447204968944,0.1925465838509316,0.2111801242236025,0.217391304347826,-0.006211180124223503
3857254,2022,Denmark,Jesper Lindstrøm,Simon Thorup Kjær,13,-0.0378169316716802,0.0008594757198109,-0.03781693167168027,-0.036957455951869306,-0.0008594757198109662,0.0248447204968944,0.1180124223602484,0.14285714285714285,0.1428571428571428,5.551115123125783e-17
3857254,2022,Denmark,Jesper Lindstrøm,Thomas Delaney,13,-0.0378169316716802,-0.0055865921787709,-0.04533734422002589,-0.043403523850451105,-0.0019338203695747833,0.0248447204968944,0.1118012422360248,0.13664596273291926,0.1366459627329192,5.551115123125783e-17
3857254,2022,Denmark,Joachim Andersen,Joakim Mæhle,13,0.0266437473141382,0.0201976794155564,0.05242801890846578,0.0468414267296946,0.00558659217877118,0.1428571428571428,0.2298136645962732,0.36645962732919257,0.37267080745341596,-0.006211180124223392
3857254,2022,Denmark,Joachim Andersen,Kasper Dolberg,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.1428571428571428,0.0869565217391304,0.22981366459627328,0.2298136645962732,8.326672684688674e-17
3857254,2022,Denmark,Joachim Andersen,Kasper Schmeichel,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.1428571428571428,0.0745341614906832,0.2111801242236025,0.217391304347826,-0.006211180124223503
3857254,2022,Denmark,Joachim Andersen,Mathias Jensen,13,0.0266437473141382,-0.0120326600773529,0.014825956166738237,0.0146110872367853,0.00021486892995293758,0.1428571428571428,0.1055900621118012,0.2422360248447205,0.248447204968944,-0.006211180124223503
3857254,2022,Denmark,Joachim Andersen,Mikkel Damsgaard,13,0.0266437473141382,0.0008594757198109,0.029866781263429332,0.0275032230339491,0.0023635582294802317,0.1428571428571428,0.124223602484472,0.2670807453416149,0.2670807453416148,1.1102230246251565e-16
3857254,2022,Denmark,Joachim Andersen,Pierre-Emile Højbjerg,13,0.0266437473141382,0.0201976794155564,0.05242801890846578,0.0468414267296946,0.00558659217877118,0.1428571428571428,0.2111801242236025,0.34782608695652173,0.3540372670807453,-0.006211180124223559
3857254,2022,Denmark,Joachim Andersen,Rasmus Nissen Kristensen,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.1428571428571428,0.1925465838509316,0.2670807453416149,0.3354037267080744,-0.06832298136645948
3857254,2022,Denmark,Joachim Andersen,Simon Thorup Kjær,13,0.0266437473141382,0.0008594757198109,0.029866781263429332,0.0275032230339491,0.0023635582294802317,0.1428571428571428,0.1180124223602484,0.2608695652173913,0.2608695652173912,1.1102230246251565e-16
3857254,2022,Denmark,Joachim Andersen,Thomas Delaney,13,0.0266437473141382,-0.0055865921787709,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.1428571428571428,0.1118012422360248,0.2546583850931677,0.2546583850931676,5.551115123125783e-17
3857254,2022,Denmark,Joakim Mæhle,Kasper Dolberg,13,0.0201976794155564,-0.0055865921787709,0.014825956166738237,0.014611087236785503,0.00021486892995273461,0.2298136645962732,0.0869565217391304,0.2981366459627329,0.3167701863354036,-0.018633540372670676
3857254,2022,Denmark,Joakim Mæhle,Kasper Schmeichel,13,0.0201976794155564,-0.0055865921787709,0.014825956166738237,0.014611087236785503,0.00021486892995273461,0.2298136645962732,0.0745341614906832,0.2981366459627329,0.30434782608695643,-0.006211180124223503
3857254,2022,Denmark,Joakim Mæhle,Mathias Jensen,13,0.0201976794155564,-0.0120326600773529,0.007305543618392755,0.0081650193382035,-0.0008594757198107459,0.2298136645962732,0.1055900621118012,0.30434782608695654,0.3354037267080744,-0.03105590062111785
3857254,2022,Denmark,Joakim Mæhle,Mikkel Damsgaard,13,0.0201976794155564,0.0008594757198109,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.2298136645962732,0.124223602484472,0.30434782608695654,0.35403726708074523,-0.04968944099378869
3857254,2022,Denmark,Joakim Mæhle,Pierre-Emile Højbjerg,13,0.0201976794155564,0.0201976794155564,0.0449076063601203,0.0403953588311128,0.0045122475290074945,0.2298136645962732,0.2111801242236025,0.42857142857142855,0.4409937888198757,-0.012422360248447173
3857254,2022,Denmark,Joakim Mæhle,Rasmus Nissen Kristensen,13,0.0201976794155564,-0.0055865921787709,0.014825956166738237,0.014611087236785503,0.00021486892995273461,0.2298136645962732,0.1925465838509316,0.422360248447205,0.42236024844720477,2.220446049250313e-16
3857254,2022,Denmark,Joakim Mæhle,Simon Thorup Kjær,13,0.0201976794155564,0.0008594757198109,0.02234636871508372,0.0210571551353673,0.001289213579716418,0.2298136645962732,0.1180124223602484,0.3416149068322981,0.3478260869565216,-0.006211180124223503
3857254,2022,Denmark,Joakim Mæhle,Thomas Delaney,13,0.0201976794155564,-0.0055865921787709,0.014825956166738237,0.014611087236785503,0.00021486892995273461,0.2298136645962732,0.1118012422360248,0.30434782608695654,0.341614906832298,-0.03726708074534146
3857254,2022,Denmark,Kasper Dolberg,Kasper Schmeichel,13,-0.0055865921787709,-0.0055865921787709,-0.007735281478298211,-0.0111731843575418,0.003437902879243588,0.0869565217391304,0.0745341614906832,0.16149068322981366,0.1614906832298136,5.551115123125783e-17
3857254,2022,Denmark,Kasper Dolberg,Mathias Jensen,13,-0.0055865921787709,-0.0120326600773529,-0.015255694026643824,-0.0176192522561238,0.0023635582294799767,0.0869565217391304,0.1055900621118012,0.19254658385093168,0.1925465838509316,8.326672684688674e-17
3857254,2022,Denmark,Kasper Dolberg,Mikkel Damsgaard,13,-0.0055865921787709,0.0008594757198109,-0.007735281478298211,-0.004727116458959999,-0.0030081650193382117,0.0869565217391304,0.124223602484472,0.2111801242236025,0.2111801242236024,8.326672684688674e-17
3857254,2022,Denmark,Kasper Dolberg,Pierre-Emile Højbjerg,13,-0.0055865921787709,0.0201976794155564,0.014825956166738237,0.014611087236785503,0.00021486892995273461,0.0869565217391304,0.2111801242236025,0.2795031055900621,0.2981366459627329,-0.018633540372670843
3857254,2022,Denmark,Kasper Dolberg,Rasmus Nissen Kristensen,13,-0.0055865921787709,-0.0055865921787709,-0.015255694026643824,-0.0111731843575418,-0.004082509669102025,0.0869565217391304,0.1925465838509316,0.2670807453416149,0.279503105590062,-0.012422360248447062
3857254,2022,Denmark,Kasper Dolberg,Simon Thorup Kjær,13,-0.0055865921787709,0.0008594757198109,-0.00021486892995272808,-0.004727116458959999,0.004512247529007272,0.0869565217391304,0.1180124223602484,0.20496894409937888,0.20496894409937882,5.551115123125783e-17
3857254,2022,Denmark,Kasper Dolberg,Thomas Delaney,13,-0.0055865921787709,-0.0055865921787709,-0.015255694026643824,-0.0111731843575418,-0.004082509669102025,0.0869565217391304,0.1118012422360248,0.18633540372670807,0.1987577639751552,-0.012422360248447145
3857254,2022,Denmark,Kasper Schmeichel,Mathias Jensen,13,-0.0055865921787709,-0.0120326600773529,-0.022776106574989307,-0.0176192522561238,-0.005156854318865506,0.0745341614906832,0.1055900621118012,0.18012422360248448,0.18012422360248442,5.551115123125783e-17
