match_id,team,player,passes_sent,passes_received,weighted_in_degree,weighted_out_degree,total_weighted_degree,betweenness_centrality,unique_passing_partners,progressive_passes_sent,progressive_passes_received
7561,Iceland,Arnór Ingvi Traustason,0,1,1,0,1,0.0,1,0,0
7561,Croatia,Tin Jedvaj,37,32,32,37,69,0.08066239316239317,10,4,13
7561,Croatia,Marko Pjaca,12,25,25,12,37,0.09668803418803418,8,2,14
7561,Croatia,Luka Modrić,51,47,47,51,98,0.03098290598290598,9,20,9
7561,Croatia,Lovre Kalinić,5,7,7,5,12,0.02457264957264957,4,3,0
7561,Croatia,Andrej Kramarić,41,49,49,41,90,0.0,10,3,29
7561,Croatia,Mateo Kovačić,79,75,75,79,154,0.025854700854700853,10,14,13
7561,Croatia,Josip Pivarić,52,49,49,52,101,0.1172008547008547,10,11,17
7561,Croatia,Ivan Perišić,23,33,33,23,56,0.21655982905982898,10,1,13
7561,Croatia,Milan Badelj,61,59,59,61,120,0.21549145299145298,12,25,4
7561,Croatia,Vedran Ćorluka,44,30,30,44,74,0.10202991452991453,12,18,1
7561,Croatia,Duje Ćaleta-Car,31,28,28,31,59,0.0,9,13,1
7561,Croatia,Filip Bradarić,10,9,9,10,19,0.3146367521367521,8,5,3
7561,Croatia,Dejan Lovren,1,1,1,1,2,0.07104700854700853,2,0,0
7561,Croatia,Ivan Rakitić,4,7,7,4,11,0.1112179487179487,6,2,4
7562,Peru,José Paolo Guerrero Gonzáles,10,18,18,10,28,0.029822954822954818,11,2,14
7562,Peru,Renato Fabrizio Tapia Cortijo,17,12,12,17,29,0.17643467643467642,8,2,4
7562,Peru,Víctor Yoshimar Yotún Flores,31,36,36,31,67,0.004807692307692308,9,9,9
7562,Peru,Luis Jan Piers Advíncula Castrillón,36,34,34,36,70,0.03778998778998779,12,10,8
7562,Peru,Anderson Santamaría Bardales,37,30,30,37,67,0.01935286935286935,10,14,3
7562,Peru,Miguel Ángel Trauco Saavedra,55,46,46,55,101,0.058974358974358966,13,29,11
7562,Peru,Christian Guillermo Martín Ramos Garagay,33,32,32,33,65,0.03591269841269841,11,9,0
7562,Peru,André Martín Carrillo Díaz,19,25,25,19,44,0.005341880341880341,10,2,15
7562,Peru,Édison Michael Flores Peralta,15,27,27,15,42,0.14938186813186813,12,3,10
7562,Peru,Pedro David Gallese Quiróz,18,7,7,18,25,0.09612332112332111,9,12,0
7562,Peru,Christian Alberto Cueva Bravo,28,31,31,28,59,0.1037469474969475,11,2,20
7562,Peru,Pedro Jesús Aquino Sánchez,23,22,22,23,45,0.153731684981685,12,5,2
7562,Peru,Christopher Paolo César Hurtado Huertas,16,18,18,16,34,0.055204517704517696,10,1,5
7562,Peru,Wilder José Cartagena Mendoza,3,3,3,3,6,0.030204517704517705,4,1,0
7562,Australia,Josh Risdon,53,46,46,53,99,0.08952991452991453,11,17,23
7562,Australia,Tom Rogić,21,24,24,21,45,0.08653846153846155,9,9,15
7562,Australia,Aaron Mooy,71,70,70,71,141,0.018803418803418806,12,14,14
7562,Australia,Aziz Eraltay Behich,44,44,44,44,88,0.10427350427350426,12,9,26
7562,Australia,Robbie Kruse,9,15,15,9,24,0.01004273504273504,6,0,11
7562,Australia,Mark Milligan,78,69,69,78,147,0.169017094017094,13,42,13
7562,Australia,Trent Sainsbury,71,70,70,71,141,0.03311965811965812,10,34,9
7562,Australia,Tomi Jurić,5,12,12,5,17,0.0919871794871795,9,2,11
7562,Australia,Mile Jedinak,68,58,58,68,126,0.03824786324786325,11,22,19
7562,Australia,Mathew Leckie,22,40,40,22,62,0.08771367521367521,11,6,24
7562,Australia,Mathew Ryan,27,12,12,27,39,0.029594017094017096,6,21,0
7562,Australia,Tim Cahill,6,10,10,6,16,0.1251068376068376,9,1,6
7562,Australia,Daniel Arzani,10,13,13,10,23,0.04839743589743589,8,1,6
7562,Australia,Jackson Irvine,4,6,6,4,10,0.054914529914529914,5,2,3
7563,France,Antoine Griezmann,29,43,43,29,72,0.003205128205128205,8,5,16
7563,France,Steven N'Kemboanza Mike Christopher Nzonzi,61,54,54,61,115,0.05502136752136751,13,13,11
7563,France,Raphaël Varane,79,65,65,79,144,0.131517094017094,11,32,9
7563,France,Djibril Sidibé,83,80,80,83,163,0.14967948717948715,12,25,29
7563,France,Presnel Kimpembe,68,57,57,68,125,0.010683760683760684,9,29,4
7563,France,Lucas Hernández Pi,38,35,35,38,73,0.0026709401709401706,7,7,19
7563,France,Thomas Lemar,49,53,53,49,102,0.1893162393162393,12,11,8
7563,France,N'Golo Kanté,70,68,68,70,138,0.15619658119658117,13,19,10
7563,France,Ousmane Dembélé,36,47,47,36,83,0.030448717948717948,10,9,27
7563,France,Steve Mandanda,20,12,12,20,32,0.10341880341880341,7,18,0
7563,France,Olivier Giroud,12,21,21,12,33,0.26816239316239315,11,3,10
7563,France,Benjamin Mendy,26,29,29,26,55,0.013888888888888888,10,3,23
7563,France,Nabil Fekir,12,15,15,12,27,0.12532051282051276,9,2,5
7563,France,Kylian Mbappé Lottin,9,13,13,9,22,0.03034188034188034,6,0,5
7563,Denmark,Kasper Schmeichel,10,15,15,10,25,0.05164141414141415,9,10,0
7563,Denmark,Andreas Evald Cornelius,8,20,20,8,28,0.042676767676767674,9,1,18
7563,Denmark,Martin Braithwaite Christensen,18,22,22,18,40,0.13383838383838384,11,1,11
7563,Denmark,Henrik Dalsgaard,27,21,21,27,48,0.1505050505050505,11,12,0
7563,Denmark,Christian Dannemann Eriksen,21,27,27,21,48,0.022727272727272728,10,3,7
7563,Denmark,Thomas Delaney,33,24,24,33,57,0.00946969696969697,11,7,3
7563,Denmark,Pione Sisto Ifolo Emirmija,7,11,11,7,18,0.029924242424242426,8,1,3
7563,Denmark,Jens Stryger Larsen,21,13,13,21,34,0.18409090909090908,12,5,1
7563,Denmark,Mathias Jørgensen Jatta,26,24,24,26,50,0.03093434343434344,10,6,0
7563,Denmark,Simon Thorup Kjær,30,33,33,30,63,0.01666666666666667,9,5,2
7563,Denmark,Andreas Christensen,23,12,12,23,35,0.06691919191919192,11,4,4
7563,Denmark,Viktor Fischer,8,9,9,8,17,0.11085858585858586,8,1,3
7563,Denmark,Kasper Dolberg,4,5,5,4,9,0.015151515151515152,5,1,5
7564,Nigeria,John Michael Nchekwube Obinna,32,31,31,32,63,0.0785103785103785,11,7,6
7564,Nigeria,William Troost-Ekong,11,11,11,11,22,0.20265567765567766,10,7,1
7564,Nigeria,Victor Moses,15,13,13,15,28,0.1780067155067155,10,4,2
7564,Nigeria,Onyinye Wilfred Ndidi,29,25,25,29,54,0.1175213675213675,10,3,5
7564,Nigeria,Oghenekaro Etebo,21,18,18,21,39,0.010683760683760682,8,5,5
7564,Nigeria,Brian Oladapo Idowu,33,26,26,33,59,0.26807081807081806,11,16,5
7564,Nigeria,Kenneth Josiah Omeruo,21,15,15,21,36,0.01282051282051282,8,9,1
7564,Nigeria,Francis Odinaka Uzoho,7,4,4,7,11,0.014713064713064711,7,7,0
7564,Nigeria,Ahmed Musa,15,26,26,15,41,0.05178571428571429,10,3,20
7564,Nigeria,Kelechi Promise Iheanacho,6,10,10,6,16,0.12794566544566544,8,1,6
7564,Nigeria,Leon Aderemi Balogun,13,16,16,13,29,0.052884615384615384,8,2,3
7564,Nigeria,Odion Jude Ighalo,5,13,13,5,18,0.0806776556776557,6,0,8
7564,Nigeria,Simeon Tochukwu Nwankwo,1,1,1,1,2,0.0,1,0,1
7564,Nigeria,Alex Iwobi,1,1,1,1,2,0.038461538461538464,2,0,1
7564,Argentina,Gabriel Iván Mercado,44,39,39,44,83,0.07954545454545454,12,4,9
7564,Argentina,Nicolás Hernán Otamendi,56,48,48,56,104,0.29437229437229434,11,15,0
7564,Argentina,Faustino Marcos Alberto Rojo,47,39,39,47,86,0.03787878787878788,11,14,2
7564,Argentina,Gonzalo Gerardo Higuaín,18,26,26,18,44,0.07702020202020202,12,1,18
7564,Argentina,Enzo Nicolás Pérez,31,34,34,31,65,0.04022366522366522,8,6,10
7564,Argentina,Lionel Andrés Messi Cuccittini,50,60,60,50,110,0.10335497835497835,10,8,20
7564,Argentina,Javier Alejandro Mascherano,72,63,63,72,135,0.019570707070707072,11,25,8
7564,Argentina,Éver Maximiliano David Banega,78,78,78,78,156,0.09830447330447331,11,27,13
7564,Argentina,Nicolás Alejandro Tagliafico,41,32,32,41,73,0.06944444444444445,8,8,10
7564,Argentina,Franco Armani,11,12,12,11,23,0.15873015873015875,8,7,0
7564,Argentina,Ángel Fabián Di María Hernández,13,24,24,13,37,0.06024531024531025,10,2,15
7564,Argentina,Cristian David Pavón,12,15,15,12,27,0.09514790764790766,6,1,9
7564,Argentina,Maximiliano Eduardo Meza,6,9,9,6,15,0.022727272727272728,6,1,5
7565,Brazil,Gabriel Fernando de Jesus,22,26,26,22,48,0.07254273504273505,9,3,15
7565,Brazil,Carlos Henrique Casimiro,59,54,54,59,113,0.019658119658119654,12,13,5
7565,Brazil,José Paulo Bezzera Maciel Júnior,23,27,27,23,50,0.08215811965811966,9,2,7
7565,Brazil,João Miranda de Souza Filho,46,35,35,46,81,0.056089743589743585,11,18,1
7565,Brazil,Philippe Coutinho Correia,51,56,56,51,107,0.10267094017094017,11,9,10
7565,Brazil,Marcelo Vieira da Silva Júnior,5,6,6,5,11,0.006944444444444444,5,2,2
7565,Brazil,Alisson Ramsés Becker,8,5,5,8,13,0.05202991452991453,5,5,0
7565,Brazil,Neymar da Silva Santos Junior,69,86,86,69,155,0.052243589743589745,12,8,37
7565,Brazil,Willian Borges da Silva,52,49,49,52,101,0.018162393162393164,11,9,23
7565,Brazil,Thiago Emiliano da Silva,46,37,37,46,83,0.17393162393162395,10,10,1
7565,Brazil,Fágner Conserva Lemos,51,51,51,51,102,0.07307692307692308,11,15,4
7565,Brazil,Filipe Luís Kasmirski,73,70,70,73,143,0.1407051282051282,12,17,8
7565,Brazil,Fernando Luiz Roza,27,29,29,27,56,0.21442307692307694,9,6,4
7565,Brazil,Renato Soares de Oliveira Augusto,21,22,22,21,43,0.04102564102564102,7,6,6
7565,Serbia,Nikola Milenković,39,24,24,39,63,0.12788600288600288,10,17,0
7565,Serbia,Aleksandar Mitrović,10,29,29,10,39,0.13685064935064936,10,2,19
7565,Serbia,Nemanja Matić,42,37,37,42,79,0.048611111111111105,11,14,5
7565,Serbia,Aleksandar Kolarov,35,36,36,35,71,0.1840909090909091,11,7,19
7565,Serbia,Sergej Milinković-Savić,39,41,41,39,80,0.07537878787878788,11,10,12
7565,Serbia,Adem Ljajić,35,31,31,35,66,0.05461760461760461,10,9,11
7565,Serbia,Dušan Tadić,24,29,29,24,53,0.14489538239538238,10,7,19
7565,Serbia,Milos Veljkovic,41,34,34,41,75,0.055952380952380955,10,13,2
7565,Serbia,Antonio Rukavina,32,23,23,32,55,0.1527236652236652,12,15,6
7565,Serbia,Filip Kostić,16,21,21,16,37,0.0595959595959596,8,4,11
7565,Serbia,Vladimir Stojković,8,14,14,8,22,0.023358585858585856,6,6,0
7565,Serbia,Andrija Živković,10,9,9,10,19,0.03434343434343434,6,4,5
7565,Serbia,Nemanja Radonjić,6,9,9,6,15,0.1534090909090909,7,3,2
7566,Sweden,Emil Peter Forsberg,18,14,14,18,32,0.09444444444444444,10,9,5
7566,Sweden,Andreas Granqvist,21,12,12,21,33,0.14294871794871794,10,8,1
7566,Sweden,Ola Toivonen,17,27,27,17,44,0.13749999999999996,11,3,17
7566,Sweden,Sebastian Larsson,12,9,9,12,21,0.02564102564102564,8,6,1
7566,Sweden,Marcus Berg,14,21,21,14,35,0.05128205128205127,9,1,13
7566,Sweden,Ludwig Augustinsson,14,9,9,14,23,0.04925213675213675,9,6,3
7566,Sweden,Robin Olsen,3,6,6,3,9,0.0,4,2,0
7566,Sweden,Victor Nilsson Lindelöf,8,6,6,8,14,0.05448717948717949,6,6,0
7566,Sweden,Viktor Claesson,11,17,17,11,28,0.19690170940170937,9,1,9
7566,Sweden,Mikael Lustig,13,7,7,13,20,0.08867521367521367,8,9,4
7566,Sweden,Albin Ekdal,14,14,14,14,28,0.1092948717948718,10,5,2
7566,Sweden,Gustav Svensson,4,1,1,4,5,0.006089743589743589,4,1,0
7566,Sweden,Isaac Kiese Thelin,3,8,8,3,11,0.0,5,2,4
7566,Sweden,Oscar Hiljemark,0,1,1,0,1,0.0,1,0,0
7566,Mexico,Jesús Daniel Gallardo Vasconcelos,23,18,18,23,41,0.047435897435897434,8,4,8
7566,Mexico,Javier Hernández Balcázar,13,20,20,13,33,0.16932234432234433,11,4,11
7566,Mexico,Francisco Guillermo Ochoa Magaña,14,9,9,14,23,0.07774725274725273,7,13,0
7566,Mexico,José Andrés Guardado Hernández,29,28,28,29,57,0.05428876678876678,11,6,10
7566,Mexico,Miguel Arturo Layún Prado,34,35,35,34,69,0.05467032967032967,11,7,24
7566,Mexico,Edson Omar Álvarez Velázquez,53,50,50,53,103,0.029441391941391944,11,24,11
7566,Mexico,Carlos Joel Salcedo Hernández,54,50,50,54,104,0.10610500610500609,12,16,2
7566,Mexico,Héctor Alfredo Moreno Herrera,50,40,40,50,90,0.12689255189255189,12,16,6
7566,Mexico,Héctor Miguel Herrera López,66,68,68,66,134,0.017628205128205128,13,25,12
7566,Mexico,Hirving Rodrigo Lozano Bahena,18,28,28,18,46,0.0033119658119658115,10,2,21
7566,Mexico,Carlos Alberto Vela Garrido,27,29,29,27,56,0.09304029304029304,12,5,6
7566,Mexico,Marco Jhonfai Fabián De La Mora,12,14,14,12,26,0.08890415140415141,9,1,6
7566,Mexico,Jesús Manuel Corona Ruíz,8,12,12,8,20,0.050641025641025635,8,1,6
7566,Mexico,Oribe Peralta Morones,3,3,3,3,6,0.03670634920634921,5,0,1
7567,Germany,Mesut Özil,81,91,91,81,172,0.017094017094017092,12,27,25
7567,Germany,Toni Kroos,105,97,97,105,202,0.0,13,47,13
7567,Germany,Niklas Süle,78,75,75,78,153,0.11057692307692307,12,36,10
7567,Germany,Manuel Neuer,28,23,23,28,51,0.09615384615384615,9,16,0
7567,Germany,Sami Khedira,43,42,42,43,85,0.02297008547008547,10,8,9
7567,Germany,Jonas Hector,46,46,46,46,92,0.08012820512820512,11,7,16
7567,Germany,Joshua Kimmich,78,75,75,78,153,0.0422008547008547,13,8,38
7567,Germany,Marco Reus,37,40,40,37,77,0.07361111111111111,10,4,19
7567,Germany,Mats Hummels,61,49,49,61,110,0.01623931623931624,12,25,4
7567,Germany,Leon Goretzka,20,24,24,20,44,0.011217948717948718,9,4,14
7567,Germany,Timo Werner,25,32,32,25,57,0.3644230769230769,12,2,17
7567,Germany,Mario Gómez García,3,6,6,3,9,0.07585470085470086,5,0,3
7567,Germany,Thomas Müller,13,18,18,13,31,0.06858974358974358,8,1,12
7567,Germany,Julian Brandt,13,13,13,13,26,0.09348290598290598,8,4,9
7567,South Korea,Yong Lee,21,18,18,21,39,0.022736060236060233,11,8,4
7567,South Korea,Jae-Sung Lee,30,32,32,30,62,0.0610576923076923,11,8,13
7567,South Korea,Young-Gwon Kim,14,12,12,14,26,0.0,6,7,2
7567,South Korea,Woo-Young Jung,22,22,22,22,44,0.13863960113960114,11,9,3
7567,South Korea,Young-Sun Yun,12,8,8,12,20,0.09354395604395604,8,3,1
7567,South Korea,Chul Hong,17,15,15,17,32,0.08123728123728123,9,7,4
7567,South Korea,Ja-Cheol Koo,6,7,7,6,13,0.13930097680097678,6,0,3
7567,South Korea,Hyeon-Woo Jo,13,4,4,13,17,0.08475274725274726,8,10,0
7567,South Korea,Hyun-Soo Jang,14,11,11,14,25,0.034722222222222224,8,4,2
7567,South Korea,Heung-Min Son,15,28,28,15,43,0.18028083028083028,12,4,18
7567,South Korea,Seon-Min Moon,9,12,12,9,21,0.03949175824175824,7,0,5
7567,South Korea,Hee-Chan Hwang,3,4,4,3,7,0.04989316239316238,5,0,1
7567,South Korea,Se-Jong Ju,5,7,7,5,12,0.02588013838013838,5,2,4
7567,South Korea,Yo-Han Go,3,4,4,3,7,0.01450956450956451,5,0,2
7568,Switzerland,Mario Gavranović,7,11,11,7,18,0.022868797868797867,6,1,7
7568,Switzerland,Granit Xhaka,100,88,88,100,188,0.04807692307692307,13,29,17
7568,Switzerland,Xherdan Shaqiri,26,34,34,26,60,0.25450660450660445,11,7,16
7568,Switzerland,Stephan Lichtsteiner,41,37,37,41,78,0.07509712509712509,12,9,18
7568,Switzerland,Fabian Lukas Schär,73,74,74,73,147,0.0920940170940171,11,24,2
7568,Switzerland,Manuel Obafemi Akanji,72,63,63,72,135,0.0,10,30,5
7568,Switzerland,Valon Behrami,43,35,35,43,78,0.08846708846708846,9,8,2
7568,Switzerland,Breel-Donald Embolo,21,31,31,21,52,0.10422632922632923,12,3,24
7568,Switzerland,Yann Sommer,27,18,18,27,45,0.052884615384615384,7,13,0
7568,Switzerland,Ricardo Iván Rodríguez Araya,44,48,48,44,92,0.063994338994339,11,11,29
7568,Switzerland,Blerim Džemaili,19,33,33,19,52,0.02457264957264957,9,8,19
7568,Switzerland,Denis Lemi Zakaria Lako Lado,20,18,18,20,38,0.076491563991564,10,2,4
7568,Switzerland,Josip Drmic,4,8,8,4,12,0.10389471639471638,7,1,4
7568,Switzerland,Michael Lang,5,4,4,5,9,0.010198135198135198,4,1,0
7568,Costa Rica,Keylor Navas Gamboa,12,10,10,12,22,0.08589743589743588,7,9,0
7568,Costa Rica,Celso Borges Mora,31,30,30,31,61,0.15320512820512822,11,8,7
7568,Costa Rica,Cristian Gamboa Luna,18,16,16,18,34,0.0892094017094017,7,6,9
7568,Costa Rica,Bryan Ruiz González,31,30,30,31,61,0.08942307692307692,9,9,11
7568,Costa Rica,Joel Nathaniel Campbell Samuels,18,31,31,18,49,0.18536324786324787,11,5,21
7568,Costa Rica,David Alberto Guzmán Pérez,31,36,36,31,67,0.023717948717948717,10,6,4
7568,Costa Rica,Bryan Oviedo,29,24,24,29,53,0.2361111111111111,10,13,8
7568,Costa Rica,Giancarlo González Castro,30,23,23,30,53,0.03311965811965811,9,11,3
7568,Costa Rica,Kendall Jamaal Waston Manley,37,27,27,37,64,0.06944444444444443,10,13,4
7568,Costa Rica,Daniel Colindres Solera,14,29,29,14,43,0.04326923076923077,7,3,22
7568,Costa Rica,Johnny Acosta Zamora,23,17,17,23,40,0.05395299145299145,8,11,4
7568,Costa Rica,Rodney Wallace,4,4,4,4,8,0.12040598290598291,5,1,2
7568,Costa Rica,Rándall Azofeifa Corrales,1,2,2,1,3,0.07692307692307693,2,0,0
7568,Costa Rica,Ian Rey Smith Quiros,1,1,1,1,2,0.008012820512820512,2,0,0
7569,Panama,Ricardo Guardia Avila,18,15,15,18,33,0.006089743589743589,8,6,4
7569,Panama,Fidel Escobar Mendieta,15,14,14,15,29,0.05390720390720391,9,10,1
7569,Panama,Gabriel Enrique Gómez Girón,33,22,22,33,55,0.08115079365079365,12,10,0
7569,Panama,Román Aureliano Torres Morcillo,9,8,8,9,17,0.0706196581196581,8,3,2
7569,Panama,Jaime Manuel Penedo Cano,8,7,7,8,15,0.06727716727716726,7,6,0
7569,Panama,Edgar Yoel Bárcenas Herrera,23,28,28,23,51,0.09073565323565323,10,2,17
7569,Panama,Aníbal Cesis Godoy,22,27,27,22,49,0.14236874236874236,11,4,13
7569,Panama,Gabriel Arturo Torres Tejada,5,5,5,5,10,0.008333333333333333,5,0,3
7569,Panama,Adolfo Abdiel Machado,17,16,16,17,33,0.13313492063492063,11,7,1
7569,Panama,José Luis Rodríguez Francis,12,22,22,12,34,0.12759462759462756,9,3,13
7569,Panama,Luis Carlos Ovalle Victoria,20,13,13,20,33,0.003846153846153846,7,12,2
7569,Panama,Harold Oshkaly Cummings Segura,10,11,11,10,21,0.19847374847374846,7,2,1
7569,Panama,Luis Carlos Tejada Hansell,8,11,11,8,19,0.0633089133089133,8,0,5
7569,Panama,Abdiel Arroyo Molinar,2,3,3,2,5,0.03664529914529914,4,0,3
7569,Tunisia,Hamdi Nagguez,44,42,42,44,86,0.07371794871794872,10,9,16
7569,Tunisia,Ghilane Chalali,64,69,69,64,133,0.0,12,11,17
7569,Tunisia,Yassine Meriah,92,83,83,92,175,0.035256410256410256,12,38,2
7569,Tunisia,Ferjani Sassi,47,51,51,47,98,0.005341880341880341,9,16,9
7569,Tunisia,Rami Bedoui,72,59,59,72,131,0.01976495726495726,10,27,5
7569,Tunisia,Aymen Mathlouthi,22,17,17,22,39,0.038461538461538464,7,12,0
7569,Tunisia,Naïm Sliti,22,38,38,22,60,0.09561965811965811,10,6,15
7569,Tunisia,Oussama Haddadi,35,22,22,35,57,0.07509157509157509,10,4,8
7569,Tunisia,Fakhreddine Ben Youssef,27,37,37,27,64,0.10683760683760682,12,2,14
7569,Tunisia,Ellyes Joris Skhiri,72,67,67,72,139,0.003205128205128205,11,16,20
7569,Tunisia,Wahbi Khazri,28,38,38,28,66,0.11221001221001221,11,0,22
7569,Tunisia,Anice Badri,17,17,17,17,34,0.3222374847374847,10,0,9
7569,Tunisia,Ahmed Khalil,5,6,6,5,11,0.14215506715506715,7,0,4
7569,Tunisia,Bassem Srarfi,0,1,1,0,1,0.0,1,0,0
7570,England,Marcus Rashford,26,35,35,26,61,0.13244949494949493,11,1,18
7570,England,John Stones,26,22,22,26,48,0.10088383838383838,10,10,1
7570,England,Phil Jones,69,67,67,69,136,0.025252525252525256,11,20,14
7570,England,Trent Alexander-Arnold,52,47,47,52,99,0.05214646464646464,11,8,12
7570,England,Gary Cahill,41,36,36,41,77,0.003787878787878788,10,14,1
7570,England,Jordan Pickford,26,21,21,26,47,0.05517676767676767,9,15,0
7570,England,Fabian Delph,34,37,37,34,71,0.0,10,7,14
7570,England,Jamie Vardy,7,12,12,7,19,0.19772727272727272,9,1,8
7570,England,Eric Dier,54,55,55,54,109,0.029671717171717172,11,13,12
7570,England,Danny Rose,35,30,30,35,65,0.2359848484848485,12,9,8
7570,England,Ruben Loftus-Cheek,32,44,44,32,76,0.1601010101010101,12,6,26
7570,England,Harry Maguire,29,25,25,29,54,0.10732323232323232,10,11,1
7570,England,Daniel Nii Tackie Mensah Welbeck,1,1,1,1,2,0.0,2,0,0
7570,Belgium,Thomas Vermaelen,49,49,49,49,98,0.09835858585858587,8,20,9
7570,Belgium,Marouane Fellaini-Bakkioui,29,35,35,29,64,0.23699494949494948,11,2,21
7570,Belgium,Thorgan Hazard,42,37,37,42,79,0.08005050505050505,10,8,16
7570,Belgium,Mousa Sidi Yaya Dembélé,63,56,56,63,119,0.10984848484848485,12,9,22
7570,Belgium,Adnan Januzaj,15,28,28,15,43,0.11578282828282827,8,2,14
7570,Belgium,Leander Dendoncker,64,61,61,64,125,0.06628787878787878,11,17,3
7570,Belgium,Nacer Chadli,43,37,37,43,80,0.021464646464646464,9,10,17
7570,Belgium,Anga Dedryck Boyata,69,64,64,69,133,0.12335858585858585,10,29,1
7570,Belgium,Thibaut Courtois,24,18,18,24,42,0.10164141414141414,8,14,0
7570,Belgium,Youri Tielemans,54,62,62,54,116,0.054924242424242424,11,18,14
7570,Belgium,Michy Batshuayi Tunga,16,20,20,16,36,0.055808080808080814,8,0,14
7570,Belgium,Vincent Kompany,16,16,16,16,32,0.0827020202020202,7,4,0
7570,Belgium,Dries Mertens,3,4,4,3,7,0.03434343434343434,3,0,2
7571,Senegal,Sadio Mané,17,33,33,17,50,0.2604700854700855,11,6,16
7571,Senegal,Kalidou Koulibaly,29,34,34,29,63,0.15811965811965809,10,16,1
7571,Senegal,M'Baye Babacar Niang,12,20,20,12,32,0.17457264957264956,10,1,14
7571,Senegal,Lamine Gassama,28,15,15,28,43,0.16346153846153846,7,16,3
7571,Senegal,Youssouf Sabaly,21,10,10,21,31,0.008547008547008546,7,4,3
7571,Senegal,Salif Sané,32,30,30,32,62,0.1997863247863248,10,12,1
7571,Senegal,Idrissa Gana Gueye,42,27,27,42,69,0.1362179487179487,10,11,7
7571,Senegal,Keita Baldé Diao,9,14,14,9,23,0.022435897435897436,5,0,9
7571,Senegal,Khadim N'Diaye,6,8,8,6,14,0.0,5,4,0
7571,Senegal,Ismaïla Sarr,13,23,23,13,36,0.17115384615384616,7,5,17
7571,Senegal,Cheikhou Kouyaté,21,14,14,21,35,0.034188034188034185,8,4,6
7571,Senegal,Moussa Wagué,2,2,2,2,4,0.006944444444444444,3,1,1
7571,Senegal,Diafra Sakho,1,3,3,1,4,0.08333333333333333,3,0,1
7571,Senegal,Pape Moussa Konaté,1,1,1,1,2,0.009615384615384616,2,0,1
7571,Colombia,David Ospina Ramírez,21,11,11,21,32,0.14358974358974358,9,15,0
7571,Colombia,Radamel Falcao García Zárate,13,23,23,13,36,0.1408119658119658,10,1,14
7571,Colombia,Santiago Arias Naranjo,47,37,37,47,84,0.04935897435897435,9,12,11
7571,Colombia,Yerry Fernando Mina González,52,44,44,52,96,0.04433760683760684,9,22,4
7571,Colombia,Davinson Sánchez Mina,54,50,50,54,104,0.004807692307692308,11,22,4
7571,Colombia,Johan Andrés Mojica Palacio,24,27,27,24,51,0.12777777777777777,10,9,13
7571,Colombia,Andrés Mateus Uribe Villa,30,32,32,30,62,0.11217948717948717,10,11,15
7571,Colombia,Juan Guillermo Cuadrado Bello,29,43,43,29,72,0.09882478632478632,10,4,29
7571,Colombia,Juan Fernando Quintero Paniagua,37,35,35,37,72,0.0860042735042735,11,14,11
7571,Colombia,Carlos Alberto Sánchez Moreno,30,26,26,30,56,0.03205128205128205,8,8,4
7571,Colombia,James David Rodríguez Rubio,7,9,9,7,16,0.053632478632478636,6,1,4
7571,Colombia,Luis Fernando Muriel Fruto,12,15,15,12,27,0.09615384615384615,7,3,11
7571,Colombia,Jefferson Andrés Lerma Solís,2,3,3,2,5,0.01282051282051282,3,1,0
7571,Colombia,Miguel Ángel Borja Hernández,0,3,3,0,3,0.0,3,0,3
7572,Poland,Piotr Zieliński,27,29,29,27,56,0.01893939393939394,8,5,10
7572,Poland,Grzegorz Krychowiak,43,36,36,43,79,0.10542929292929293,11,12,9
7572,Poland,Bartosz Bereszyński,50,34,34,50,84,0.038510101010101015,10,12,15
7572,Poland,Kamil Glik,60,63,63,60,123,0.15025252525252525,11,19,6
7572,Poland,Jan Bednarek,65,63,63,65,128,0.03535353535353535,10,23,4
7572,Poland,Kamil Grosicki,16,31,31,16,47,0.06553030303030304,10,1,14
7572,Poland,Robert Lewandowski,20,29,29,20,49,0.05808080808080808,10,3,16
7572,Poland,Artur Jędrzejczyk,41,33,33,41,74,0.058333333333333334,10,14,13
7572,Poland,Jacek Góralski,26,24,24,26,50,0.201010101010101,11,5,7
7572,Poland,Łukasz Fabiański,18,14,14,18,32,0.0101010101010101,6,15,0
7572,Poland,Rafał Kurzawa,21,27,27,21,48,0.09406565656565657,9,8,13
7572,Poland,Sławomir Peszko,9,9,9,9,18,0.05075757575757575,5,1,6
7572,Poland,Łukasz Teodorczyk,4,8,8,4,12,0.06553030303030304,5,0,5
7572,Japan,Yuto Nagatomo,41,31,31,41,72,0.05512820512820513,10,11,11
7572,Japan,Shinji Okazaki,9,14,14,9,23,0.21544566544566543,8,0,10
7572,Japan,Gaku Shibasaki,59,52,52,59,111,0.2639041514041514,13,13,15
7572,Japan,Hiroki Sakai,38,33,33,38,71,0.13194444444444442,10,14,8
7572,Japan,Tomoaki Makino,77,73,73,77,150,0.06491147741147742,10,17,6
7572,Japan,Hotaru Yamaguchi,75,73,73,75,148,0.027472527472527472,12,19,14
7572,Japan,Takashi Usami,23,34,34,23,57,0.025534188034188034,9,8,13
7572,Japan,Maya Yoshida,78,69,69,78,147,0.02106227106227106,11,20,7
7572,Japan,Yoshinori Muto,14,17,17,14,31,0.06987179487179486,10,2,12
7572,Japan,Gotoku Sakai,14,23,23,14,37,0.015705128205128205,8,3,12
